Geo_FIPS,Geo_QName,Geo_FILEID,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A00001_001,SE_A10029_001,SE_A10029_002,SE_A10029_003,SE_A10029_004,SE_A10029_005,SE_A10029_006,SE_A10029_007,SE_A10029_008,SE_A10029_009
"06037554700","Census Tract 5547, Los Angeles County, California","ACSSF","ca","140","00","0006123",,,,,"06","037",,,"554700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037554700","Census Tract 5547",,,,4201,936,931,114,555,262,5,0,5,0
"06037554801","Census Tract 5548.01, Los Angeles County, California","ACSSF","ca","140","00","0006124",,,,,"06","037",,,"554801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037554801","Census Tract 5548.01",,,,2724,730,684,65,394,225,46,13,27,6
"06037554802","Census Tract 5548.02, Los Angeles County, California","ACSSF","ca","140","00","0006125",,,,,"06","037",,,"554802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037554802","Census Tract 5548.02",,,,5973,1691,1645,230,1066,349,46,0,37,9
"06037554900","Census Tract 5549, Los Angeles County, California","ACSSF","ca","140","00","0006126",,,,,"06","037",,,"554900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037554900","Census Tract 5549",,,,7693,1996,1996,193,1257,546,0,0,0,0
"06037555001","Census Tract 5550.01, Los Angeles County, California","ACSSF","ca","140","00","0006127",,,,,"06","037",,,"555001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037555001","Census Tract 5550.01",,,,5339,1626,1612,192,1051,369,14,8,0,6
"06037555002","Census Tract 5550.02, Los Angeles County, California","ACSSF","ca","140","00","0006128",,,,,"06","037",,,"555002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037555002","Census Tract 5550.02",,,,3894,1258,1245,197,832,216,13,0,13,0
"06037555105","Census Tract 5551.05, Los Angeles County, California","ACSSF","ca","140","00","0006129",,,,,"06","037",,,"555105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037555105","Census Tract 5551.05",,,,5943,1807,1769,338,1108,323,38,0,38,0
"06037555106","Census Tract 5551.06, Los Angeles County, California","ACSSF","ca","140","00","0006130",,,,,"06","037",,,"555106",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037555106","Census Tract 5551.06",,,,2882,938,938,123,536,279,0,0,0,0
"06037555107","Census Tract 5551.07, Los Angeles County, California","ACSSF","ca","140","00","0006131",,,,,"06","037",,,"555107",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037555107","Census Tract 5551.07",,,,6093,1924,1924,150,1320,454,0,0,0,0
"06037555202","Census Tract 5552.02, Los Angeles County, California","ACSSF","ca","140","00","0006132",,,,,"06","037",,,"555202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037555202","Census Tract 5552.02",,,,3829,1082,1074,67,726,281,8,0,0,8
"06037555211","Census Tract 5552.11, Los Angeles County, California","ACSSF","ca","140","00","0006133",,,,,"06","037",,,"555211",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037555211","Census Tract 5552.11",,,,5588,1360,1351,251,807,293,9,0,0,9
"06037555212","Census Tract 5552.12, Los Angeles County, California","ACSSF","ca","140","00","0006134",,,,,"06","037",,,"555212",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037555212","Census Tract 5552.12",,,,5708,1435,1435,228,924,283,0,0,0,0
"06037555300","Census Tract 5553, Los Angeles County, California","ACSSF","ca","140","00","0006135",,,,,"06","037",,,"555300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037555300","Census Tract 5553",,,,5015,986,986,105,529,352,0,0,0,0
"06037570001","Census Tract 5700.01, Los Angeles County, California","ACSSF","ca","140","00","0006136",,,,,"06","037",,,"570001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037570001","Census Tract 5700.01",,,,4871,1608,1608,184,1129,295,0,0,0,0
"06037570002","Census Tract 5700.02, Los Angeles County, California","ACSSF","ca","140","00","0006137",,,,,"06","037",,,"570002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037570002","Census Tract 5700.02",,,,2599,805,805,37,621,147,0,0,0,0
"06037570003","Census Tract 5700.03, Los Angeles County, California","ACSSF","ca","140","00","0006138",,,,,"06","037",,,"570003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037570003","Census Tract 5700.03",,,,4402,1337,1337,182,794,361,0,0,0,0
"06037570100","Census Tract 5701, Los Angeles County, California","ACSSF","ca","140","00","0006139",,,,,"06","037",,,"570100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037570100","Census Tract 5701",,,,3282,735,725,151,369,205,10,0,10,0
"06037570202","Census Tract 5702.02, Los Angeles County, California","ACSSF","ca","140","00","0006140",,,,,"06","037",,,"570202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037570202","Census Tract 5702.02",,,,6552,1759,1759,230,1272,257,0,0,0,0
"06037570203","Census Tract 5702.03, Los Angeles County, California","ACSSF","ca","140","00","0006141",,,,,"06","037",,,"570203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037570203","Census Tract 5702.03",,,,4432,1288,1288,389,847,52,0,0,0,0
"06037570204","Census Tract 5702.04, Los Angeles County, California","ACSSF","ca","140","00","0006142",,,,,"06","037",,,"570204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037570204","Census Tract 5702.04",,,,4581,1314,1283,171,747,365,31,0,10,21
"06037570303","Census Tract 5703.03, Los Angeles County, California","ACSSF","ca","140","00","0006143",,,,,"06","037",,,"570303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037570303","Census Tract 5703.03",,,,4576,1287,1287,352,821,114,0,0,0,0
"06037570304","Census Tract 5703.04, Los Angeles County, California","ACSSF","ca","140","00","0006144",,,,,"06","037",,,"570304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037570304","Census Tract 5703.04",,,,4968,1520,1506,411,936,159,14,0,14,0
"06037570305","Census Tract 5703.05, Los Angeles County, California","ACSSF","ca","140","00","0006145",,,,,"06","037",,,"570305",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037570305","Census Tract 5703.05",,,,4163,1372,1355,417,796,142,17,0,0,17
"06037570306","Census Tract 5703.06, Los Angeles County, California","ACSSF","ca","140","00","0006146",,,,,"06","037",,,"570306",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037570306","Census Tract 5703.06",,,,2930,916,916,141,741,34,0,0,0,0
"06037570402","Census Tract 5704.02, Los Angeles County, California","ACSSF","ca","140","00","0006147",,,,,"06","037",,,"570402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037570402","Census Tract 5704.02",,,,3572,1020,1000,102,643,255,20,0,5,15
"06037570403","Census Tract 5704.03, Los Angeles County, California","ACSSF","ca","140","00","0006148",,,,,"06","037",,,"570403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037570403","Census Tract 5704.03",,,,4116,1072,1072,278,635,159,0,0,0,0
"06037570404","Census Tract 5704.04, Los Angeles County, California","ACSSF","ca","140","00","0006149",,,,,"06","037",,,"570404",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037570404","Census Tract 5704.04",,,,3901,927,927,177,623,127,0,0,0,0
"06037570502","Census Tract 5705.02, Los Angeles County, California","ACSSF","ca","140","00","0006150",,,,,"06","037",,,"570502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037570502","Census Tract 5705.02",,,,6259,1970,1960,216,1212,532,10,0,10,0
"06037570503","Census Tract 5705.03, Los Angeles County, California","ACSSF","ca","140","00","0006151",,,,,"06","037",,,"570503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037570503","Census Tract 5705.03",,,,4121,1222,1222,121,920,181,0,0,0,0
"06037570504","Census Tract 5705.04, Los Angeles County, California","ACSSF","ca","140","00","0006152",,,,,"06","037",,,"570504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037570504","Census Tract 5705.04",,,,3815,1019,1019,186,644,189,0,0,0,0
"06037570601","Census Tract 5706.01, Los Angeles County, California","ACSSF","ca","140","00","0006153",,,,,"06","037",,,"570601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037570601","Census Tract 5706.01",,,,6243,1633,1620,325,1119,176,13,0,13,0
"06037570602","Census Tract 5706.02, Los Angeles County, California","ACSSF","ca","140","00","0006154",,,,,"06","037",,,"570602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037570602","Census Tract 5706.02",,,,5498,1677,1627,328,911,388,50,28,22,0
"06037570603","Census Tract 5706.03, Los Angeles County, California","ACSSF","ca","140","00","0006155",,,,,"06","037",,,"570603",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037570603","Census Tract 5706.03",,,,5130,1732,1646,513,969,164,86,0,86,0
"06037570701","Census Tract 5707.01, Los Angeles County, California","ACSSF","ca","140","00","0006156",,,,,"06","037",,,"570701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037570701","Census Tract 5707.01",,,,7866,2622,2610,631,1436,543,12,0,12,0
"06037570703","Census Tract 5707.03, Los Angeles County, California","ACSSF","ca","140","00","0006157",,,,,"06","037",,,"570703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037570703","Census Tract 5707.03",,,,2922,972,972,107,580,285,0,0,0,0
"06037570800","Census Tract 5708, Los Angeles County, California","ACSSF","ca","140","00","0006158",,,,,"06","037",,,"570800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037570800","Census Tract 5708",,,,5674,1752,1747,283,1148,316,5,0,5,0
"06037570901","Census Tract 5709.01, Los Angeles County, California","ACSSF","ca","140","00","0006159",,,,,"06","037",,,"570901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037570901","Census Tract 5709.01",,,,5900,1825,1825,237,1127,461,0,0,0,0
"06037570902","Census Tract 5709.02, Los Angeles County, California","ACSSF","ca","140","00","0006160",,,,,"06","037",,,"570902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037570902","Census Tract 5709.02",,,,3496,1207,1169,200,674,295,38,0,10,28
"06037571000","Census Tract 5710, Los Angeles County, California","ACSSF","ca","140","00","0006161",,,,,"06","037",,,"571000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037571000","Census Tract 5710",,,,5674,1853,1847,120,1280,447,6,0,6,0
"06037571101","Census Tract 5711.01, Los Angeles County, California","ACSSF","ca","140","00","0006162",,,,,"06","037",,,"571101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037571101","Census Tract 5711.01",,,,5049,1686,1677,270,1069,338,9,0,0,9
"06037571102","Census Tract 5711.02, Los Angeles County, California","ACSSF","ca","140","00","0006163",,,,,"06","037",,,"571102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037571102","Census Tract 5711.02",,,,3525,1215,1215,137,859,219,0,0,0,0
"06037571201","Census Tract 5712.01, Los Angeles County, California","ACSSF","ca","140","00","0006164",,,,,"06","037",,,"571201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037571201","Census Tract 5712.01",,,,3919,1468,1426,267,705,454,42,16,0,26
"06037571202","Census Tract 5712.02, Los Angeles County, California","ACSSF","ca","140","00","0006165",,,,,"06","037",,,"571202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037571202","Census Tract 5712.02",,,,3999,1597,1577,179,946,452,20,20,0,0
"06037571300","Census Tract 5713, Los Angeles County, California","ACSSF","ca","140","00","0006166",,,,,"06","037",,,"571300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037571300","Census Tract 5713",,,,4391,1477,1477,121,813,543,0,0,0,0
"06037571400","Census Tract 5714, Los Angeles County, California","ACSSF","ca","140","00","0006167",,,,,"06","037",,,"571400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037571400","Census Tract 5714",,,,4876,1732,1732,169,1039,524,0,0,0,0
"06037571502","Census Tract 5715.02, Los Angeles County, California","ACSSF","ca","140","00","0006168",,,,,"06","037",,,"571502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037571502","Census Tract 5715.02",,,,5051,1825,1794,295,1109,390,31,0,0,31
"06037571504","Census Tract 5715.04, Los Angeles County, California","ACSSF","ca","140","00","0006169",,,,,"06","037",,,"571504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037571504","Census Tract 5715.04",,,,5145,1991,1954,375,1272,307,37,9,28,0
"06037571505","Census Tract 5715.05, Los Angeles County, California","ACSSF","ca","140","00","0006170",,,,,"06","037",,,"571505",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037571505","Census Tract 5715.05",,,,3149,918,918,177,581,160,0,0,0,0
"06037571600","Census Tract 5716, Los Angeles County, California","ACSSF","ca","140","00","0006171",,,,,"06","037",,,"571600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037571600","Census Tract 5716",,,,2299,839,818,186,505,127,21,0,11,10
"06037571701","Census Tract 5717.01, Los Angeles County, California","ACSSF","ca","140","00","0006172",,,,,"06","037",,,"571701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037571701","Census Tract 5717.01",,,,6800,1758,1758,359,1146,253,0,0,0,0
"06037571703","Census Tract 5717.03, Los Angeles County, California","ACSSF","ca","140","00","0006173",,,,,"06","037",,,"571703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037571703","Census Tract 5717.03",,,,3388,1041,1041,108,592,341,0,0,0,0
"06037571704","Census Tract 5717.04, Los Angeles County, California","ACSSF","ca","140","00","0006174",,,,,"06","037",,,"571704",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037571704","Census Tract 5717.04",,,,3896,1241,1241,335,744,162,0,0,0,0
"06037571800","Census Tract 5718, Los Angeles County, California","ACSSF","ca","140","00","0006175",,,,,"06","037",,,"571800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037571800","Census Tract 5718",,,,3305,1272,1272,144,745,383,0,0,0,0
"06037571900","Census Tract 5719, Los Angeles County, California","ACSSF","ca","140","00","0006176",,,,,"06","037",,,"571900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037571900","Census Tract 5719",,,,5676,2244,2244,324,1386,534,0,0,0,0
"06037572001","Census Tract 5720.01, Los Angeles County, California","ACSSF","ca","140","00","0006177",,,,,"06","037",,,"572001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037572001","Census Tract 5720.01",,,,6267,2270,2254,262,1634,358,16,0,0,16
"06037572201","Census Tract 5722.01, Los Angeles County, California","ACSSF","ca","140","00","0006178",,,,,"06","037",,,"572201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037572201","Census Tract 5722.01",,,,5553,2012,2012,265,1126,621,0,0,0,0
"06037572202","Census Tract 5722.02, Los Angeles County, California","ACSSF","ca","140","00","0006179",,,,,"06","037",,,"572202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037572202","Census Tract 5722.02",,,,3375,1082,1071,89,818,164,11,0,0,11
"06037572301","Census Tract 5723.01, Los Angeles County, California","ACSSF","ca","140","00","0006180",,,,,"06","037",,,"572301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037572301","Census Tract 5723.01",,,,3805,917,917,182,618,117,0,0,0,0
"06037572500","Census Tract 5725, Los Angeles County, California","ACSSF","ca","140","00","0006181",,,,,"06","037",,,"572500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037572500","Census Tract 5725",,,,3681,1411,1402,29,761,612,9,0,0,9
"06037572600","Census Tract 5726, Los Angeles County, California","ACSSF","ca","140","00","0006182",,,,,"06","037",,,"572600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037572600","Census Tract 5726",,,,4923,1197,1197,28,858,311,0,0,0,0
"06037572700","Census Tract 5727, Los Angeles County, California","ACSSF","ca","140","00","0006183",,,,,"06","037",,,"572700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037572700","Census Tract 5727",,,,5361,1364,1364,152,872,340,0,0,0,0
"06037573002","Census Tract 5730.02, Los Angeles County, California","ACSSF","ca","140","00","0006184",,,,,"06","037",,,"573002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037573002","Census Tract 5730.02",,,,3464,1073,1053,435,489,129,20,10,10,0
"06037573003","Census Tract 5730.03, Los Angeles County, California","ACSSF","ca","140","00","0006185",,,,,"06","037",,,"573003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037573003","Census Tract 5730.03",,,,1813,611,611,119,392,100,0,0,0,0
"06037573004","Census Tract 5730.04, Los Angeles County, California","ACSSF","ca","140","00","0006186",,,,,"06","037",,,"573004",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037573004","Census Tract 5730.04",,,,4977,1636,1636,529,1000,107,0,0,0,0
"06037573101","Census Tract 5731.01, Los Angeles County, California","ACSSF","ca","140","00","0006187",,,,,"06","037",,,"573101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037573101","Census Tract 5731.01",,,,4583,1402,1402,378,778,246,0,0,0,0
"06037573102","Census Tract 5731.02, Los Angeles County, California","ACSSF","ca","140","00","0006188",,,,,"06","037",,,"573102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037573102","Census Tract 5731.02",,,,2795,1011,1011,306,546,159,0,0,0,0
"06037573201","Census Tract 5732.01, Los Angeles County, California","ACSSF","ca","140","00","0006189",,,,,"06","037",,,"573201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037573201","Census Tract 5732.01",,,,4422,1229,1209,237,785,187,20,10,10,0
"06037573202","Census Tract 5732.02, Los Angeles County, California","ACSSF","ca","140","00","0006190",,,,,"06","037",,,"573202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037573202","Census Tract 5732.02",,,,6685,1687,1659,318,956,385,28,0,27,1
"06037573300","Census Tract 5733, Los Angeles County, California","ACSSF","ca","140","00","0006191",,,,,"06","037",,,"573300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037573300","Census Tract 5733",,,,4203,1072,1068,168,728,172,4,4,0,0
"06037573401","Census Tract 5734.01, Los Angeles County, California","ACSSF","ca","140","00","0006192",,,,,"06","037",,,"573401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037573401","Census Tract 5734.01",,,,1561,546,546,133,307,106,0,0,0,0
"06037573402","Census Tract 5734.02, Los Angeles County, California","ACSSF","ca","140","00","0006193",,,,,"06","037",,,"573402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037573402","Census Tract 5734.02",,,,7045,2617,2597,635,1495,467,20,0,20,0
"06037573403","Census Tract 5734.03, Los Angeles County, California","ACSSF","ca","140","00","0006194",,,,,"06","037",,,"573403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037573403","Census Tract 5734.03",,,,3174,1417,1417,239,898,280,0,0,0,0
"06037573601","Census Tract 5736.01, Los Angeles County, California","ACSSF","ca","140","00","0006195",,,,,"06","037",,,"573601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037573601","Census Tract 5736.01",,,,6335,2361,2361,167,1336,858,0,0,0,0
"06037573700","Census Tract 5737, Los Angeles County, California","ACSSF","ca","140","00","0006196",,,,,"06","037",,,"573700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037573700","Census Tract 5737",,,,5177,1722,1710,137,1221,352,12,12,0,0
"06037573800","Census Tract 5738, Los Angeles County, California","ACSSF","ca","140","00","0006197",,,,,"06","037",,,"573800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037573800","Census Tract 5738",,,,4359,1507,1507,49,917,541,0,0,0,0
"06037573902","Census Tract 5739.02, Los Angeles County, California","ACSSF","ca","140","00","0006198",,,,,"06","037",,,"573902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037573902","Census Tract 5739.02",,,,2012,883,883,40,439,404,0,0,0,0
"06037574000","Census Tract 5740, Los Angeles County, California","ACSSF","ca","140","00","0006199",,,,,"06","037",,,"574000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037574000","Census Tract 5740",,,,5182,1938,1928,53,1183,692,10,0,10,0
"06037574100","Census Tract 5741, Los Angeles County, California","ACSSF","ca","140","00","0006200",,,,,"06","037",,,"574100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037574100","Census Tract 5741",,,,5227,1850,1850,222,1156,472,0,0,0,0
"06037574201","Census Tract 5742.01, Los Angeles County, California","ACSSF","ca","140","00","0006201",,,,,"06","037",,,"574201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037574201","Census Tract 5742.01",,,,3089,1054,1054,51,784,219,0,0,0,0
"06037574202","Census Tract 5742.02, Los Angeles County, California","ACSSF","ca","140","00","0006202",,,,,"06","037",,,"574202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037574202","Census Tract 5742.02",,,,2376,765,759,126,479,154,6,0,6,0
"06037574300","Census Tract 5743, Los Angeles County, California","ACSSF","ca","140","00","0006203",,,,,"06","037",,,"574300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037574300","Census Tract 5743",,,,6182,2192,2181,348,1190,643,11,0,11,0
"06037574400","Census Tract 5744, Los Angeles County, California","ACSSF","ca","140","00","0006204",,,,,"06","037",,,"574400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037574400","Census Tract 5744",,,,5790,2016,1988,213,1241,534,28,0,0,28
"06037574500","Census Tract 5745, Los Angeles County, California","ACSSF","ca","140","00","0006205",,,,,"06","037",,,"574500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037574500","Census Tract 5745",,,,6793,2266,2266,89,1355,822,0,0,0,0
"06037574602","Census Tract 5746.02, Los Angeles County, California","ACSSF","ca","140","00","0006206",,,,,"06","037",,,"574602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037574602","Census Tract 5746.02",,,,1311,562,559,23,282,254,3,0,0,3
"06037574800","Census Tract 5748, Los Angeles County, California","ACSSF","ca","140","00","0006207",,,,,"06","037",,,"574800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037574800","Census Tract 5748",,,,3130,1541,1541,330,877,334,0,0,0,0
"06037574901","Census Tract 5749.01, Los Angeles County, California","ACSSF","ca","140","00","0006208",,,,,"06","037",,,"574901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037574901","Census Tract 5749.01",,,,3849,1392,1392,147,994,251,0,0,0,0
"06037574902","Census Tract 5749.02, Los Angeles County, California","ACSSF","ca","140","00","0006209",,,,,"06","037",,,"574902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037574902","Census Tract 5749.02",,,,5642,1827,1827,803,886,138,0,0,0,0
"06037575001","Census Tract 5750.01, Los Angeles County, California","ACSSF","ca","140","00","0006210",,,,,"06","037",,,"575001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037575001","Census Tract 5750.01",,,,4295,1825,1799,720,928,151,26,8,18,0
"06037575002","Census Tract 5750.02, Los Angeles County, California","ACSSF","ca","140","00","0006211",,,,,"06","037",,,"575002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037575002","Census Tract 5750.02",,,,4497,1928,1901,567,973,361,27,0,27,0
"06037575101","Census Tract 5751.01, Los Angeles County, California","ACSSF","ca","140","00","0006212",,,,,"06","037",,,"575101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037575101","Census Tract 5751.01",,,,4210,1511,1511,496,845,170,0,0,0,0
"06037575102","Census Tract 5751.02, Los Angeles County, California","ACSSF","ca","140","00","0006213",,,,,"06","037",,,"575102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037575102","Census Tract 5751.02",,,,4336,1338,1338,341,862,135,0,0,0,0
"06037575103","Census Tract 5751.03, Los Angeles County, California","ACSSF","ca","140","00","0006214",,,,,"06","037",,,"575103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037575103","Census Tract 5751.03",,,,5239,2124,2094,695,1231,168,30,20,0,10
"06037575201","Census Tract 5752.01, Los Angeles County, California","ACSSF","ca","140","00","0006215",,,,,"06","037",,,"575201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037575201","Census Tract 5752.01",,,,4986,1246,1209,375,638,196,37,0,31,6
"06037575202","Census Tract 5752.02, Los Angeles County, California","ACSSF","ca","140","00","0006216",,,,,"06","037",,,"575202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037575202","Census Tract 5752.02",,,,3851,1134,1119,206,726,187,15,8,7,0
"06037575300","Census Tract 5753, Los Angeles County, California","ACSSF","ca","140","00","0006217",,,,,"06","037",,,"575300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037575300","Census Tract 5753",,,,4379,1327,1320,410,621,289,7,0,7,0
"06037575401","Census Tract 5754.01, Los Angeles County, California","ACSSF","ca","140","00","0006218",,,,,"06","037",,,"575401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037575401","Census Tract 5754.01",,,,4714,1271,1271,508,728,35,0,0,0,0
"06037575402","Census Tract 5754.02, Los Angeles County, California","ACSSF","ca","140","00","0006219",,,,,"06","037",,,"575402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037575402","Census Tract 5754.02",,,,3878,1122,1122,386,659,77,0,0,0,0
